1398729600000,84.820000,85.139999,84.215714,84.618568,79.204292,84344400
1398816000000,84.662857,85.632858,84.257141,84.298569,78.904778,114160200
1398902400000,84.571426,84.971428,83.765717,84.497147,79.090660,61012000
1398988800000,84.620003,84.885712,84.244286,84.654289,79.237740,47878600
1399248000000,84.305717,85.857140,84.285713,85.851425,80.358292,71766800
1399334400000,85.971428,86.344284,84.915718,84.915718,79.482452,93641100
1399420800000,85.035713,85.327141,83.961426,84.618568,79.204292,70716100
1399507200000,84.035713,84.915718,83.771431,83.998573,79.063126,57574300
1399593600000,83.505714,83.750000,82.904289,83.648575,78.733696,72899400
1399852800000,83.927139,84.808571,83.914284,84.690002,79.713921,53302200
1399939200000,84.571426,84.934288,84.385712,84.822861,79.838974,39934300
1400025600000,84.632858,85.342857,84.534286,84.838570,79.853760,41601000
1400112000000,84.957146,85.228569,84.005714,84.117142,79.174721,57711500
1400198400000,84.089996,85.361427,83.628571,85.358574,80.343224,69064100
1400457600000,85.407143,86.761429,85.332855,86.370003,81.295219,79438800
1400544000000,86.358574,86.628571,85.818573,86.387146,81.311363,58709000
1400630400000,86.261429,86.671425,86.008568,86.615715,81.526489,49214900
1400716800000,86.657143,87.121429,86.300003,86.752853,81.655579,50190000
1400803200000,86.750000,87.818573,86.638573,87.732857,82.578003,58052400
1401148800000,87.982857,89.408569,87.947144,89.375717,84.124321,87216500
1401235200000,89.431427,89.975716,89.111427,89.144287,83.906494,78870400
1401321600000,89.692856,90.981430,89.681427,90.768570,85.435349,94118500
1401408000000,91.139999,92.024284,89.842857,90.428574,85.115334,141005200
1401667200000,90.565712,90.690002,88.928574,89.807144,84.530403,92337700
1401753600000,89.779999,91.248573,89.750000,91.077141,85.725792,73177300
1401840000000,91.062859,92.555717,90.872856,92.117142,86.704674,83870500
1401926400000,92.314285,92.767143,91.801430,92.478569,87.044861,75951400
1402012800000,92.842857,93.037140,92.067146,92.224289,86.805527,87484600
1402272000000,92.699997,93.879997,91.750000,93.699997,88.194534,75415000
1402358400000,94.730003,95.050003,93.570000,94.250000,88.712196,62777000
1402444800000,94.129997,94.760002,93.470001,93.860001,88.345131,45681000
1402531200000,94.040001,94.120003,91.900002,92.290001,86.867378,54749000
1402617600000,92.199997,92.440002,90.879997,91.279999,85.916710,54525000
1402876800000,91.510002,92.750000,91.449997,92.199997,86.782669,35561000
1402963200000,92.309998,92.699997,91.800003,92.080002,86.669724,29726000
1403049600000,92.269997,92.290001,91.349998,92.180000,86.763840,33514000
1403136000000,92.290001,92.300003,91.339996,91.860001,86.462639,35528000
1403222400000,91.849998,92.550003,90.900002,90.910004,85.568466,100898000
1403481600000,91.320000,91.620003,90.599998,90.830002,85.493149,43694000
1403568000000,90.750000,91.739998,90.190002,90.279999,84.975479,39036000
1403654400000,90.209999,90.699997,89.650002,90.360001,85.050781,36869000
1403740800000,90.370003,91.050003,89.800003,90.900002,85.559052,32629000
1403827200000,90.820000,92.000000,90.769997,91.980003,86.575600,64029000
1404086400000,92.099998,93.730003,92.089996,92.930000,87.469780,49482300
1404172800000,93.519997,94.070000,93.129997,93.519997,88.025101,38223000
1404259200000,93.870003,94.059998,93.089996,93.480003,87.987465,28465000
1404345600000,93.669998,94.099998,93.199997,94.029999,88.505142,22891800
1404691200000,94.139999,95.989998,94.099998,95.970001,90.331161,56468000
1404777600000,96.269997,96.800003,93.919998,95.349998,89.747581,65222000
1404864000000,95.440002,95.949997,94.760002,95.389999,89.785233,36436000
1404950400000,93.760002,95.550003,93.519997,95.040001,89.455788,39686000
1405036800000,95.360001,95.889999,94.860001,95.220001,89.625221,34018000
1405296000000,95.860001,96.889999,95.650002,96.449997,90.782951,42810000
1405382400000,96.800003,96.849998,95.029999,95.320000,89.719353,45477900
1405468800000,96.970001,97.099998,94.739998,94.779999,89.211075,53396300
1405555200000,95.029999,95.279999,92.570000,93.089996,87.620369,57298000
1405641600000,93.620003,94.739998,93.019997,94.430000,88.881645,49988000
1405900800000,94.989998,95.000000,93.720001,93.940002,88.420441,39079000
1405987200000,94.680000,94.889999,94.120003,94.720001,89.154610,55197000
1406073600000,95.419998,97.879997,95.169998,97.190002,91.479477,92918000
1406160000000,97.040001,97.320000,96.419998,97.029999,91.328888,45729000
1406246400000,96.849998,97.839996,96.639999,97.669998,91.931259,43469000
1406505600000,97.820000,99.239998,97.550003,99.019997,93.201942,55318000
1406592000000,99.330002,99.440002,98.250000,98.379997,92.599541,43143000
1406678400000,98.440002,98.699997,97.669998,98.150002,92.383072,33010000
1406764800000,97.160004,97.449997,95.330002,95.599998,89.982887,56843000
1406851200000,94.900002,96.620003,94.809998,96.129997,90.481758,48511000
1407110400000,96.370003,96.580002,95.169998,95.589996,89.973488,39958000
